class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
sit,0.687456369,0.438412309,-0.140946984,0.999767125,0.695154667,0.424052119,-0.15050599,0.999784052,0.699203134,0.424278438,-0.150565624,0.999776304,0.703508735,0.424225122,-0.150640428,0.999840438,0.686461329,0.422716081,-0.121345714,0.999546468,0.684403718,0.42197603,-0.121321931,0.999430597,0.682494521,0.42120555,-0.121307053,0.999498785,0.719309926,0.42776975,-0.134930119,0.999894321,0.693995655,0.423069805,0.007339214,0.999022543,0.696287036,0.45346269,-0.13028425,0.999930084,0.68679738,0.453210711,-0.08972133,0.999610364,0.742727637,0.502207279,-0.16513297,0.999987841,0.676966786,0.483388513,0.152629182,0.999684155,0.744538963,0.620176435,-0.299945056,0.985089123,0.644756854,0.56402719,0.235723093,0.311074555,0.666244507,0.607647717,-0.408118814,0.95660162,0.592068672,0.570468962,0.134273544,0.575894892,0.645286798,0.619598031,-0.450264454,0.939490616,0.575251222,0.574323893,0.126987755,0.586250544,0.639800489,0.607300758,-0.424154848,0.939083755,0.575101972,0.567409515,0.08728908,0.593762994,0.644611001,0.600926936,-0.396499813,0.915454507,0.580630064,0.569068372,0.114982411,0.576599836,0.623967528,0.679560483,-0.111262128,0.999901891,0.59629041,0.648463547,0.111336254,0.999628544,0.515569448,0.710814416,-0.259565413,0.993859887,0.509683728,0.60834831,0.01649151,0.905336976,0.531256795,0.869462967,-0.154019699,0.983684301,0.372902811,0.594450712,0.026384752,0.886530221,0.54770267,0.887219489,-0.14227441,0.945332289,0.352229893,0.614135325,0.027827322,0.856883228,0.476030171,0.921412051,-0.201263905,0.977094114,0.335128754,0.520752847,-0.036049265,0.883129179
sit,0.687042594,0.438814312,-0.114275858,0.999732077,0.694935679,0.424623668,-0.128774226,0.999744952,0.699127793,0.424737483,-0.128847629,0.999729097,0.703104854,0.424668908,-0.128901452,0.999807894,0.686122298,0.4234429,-0.094570056,0.999460876,0.684173584,0.422721863,-0.094551817,0.999328971,0.682429194,0.421963394,-0.0945592,0.999420822,0.719126821,0.427950054,-0.130416483,0.999870241,0.694656968,0.423586428,0.023364417,0.998803198,0.695951045,0.45378828,-0.113909259,0.999917865,0.686463952,0.453308046,-0.067302272,0.999563575,0.742260337,0.502548397,-0.16635868,0.999988914,0.677961886,0.483215064,0.153874606,0.999693453,0.743544996,0.620684743,-0.302265257,0.986428082,0.646004796,0.564046502,0.236906454,0.291053742,0.665161014,0.607343316,-0.400548875,0.960077226,0.592833698,0.570553362,0.150828063,0.538141429,0.643664122,0.61821878,-0.442537725,0.943304718,0.574693322,0.576718986,0.14716363,0.547951698,0.638897002,0.606576622,-0.416522443,0.942716658,0.574182689,0.568775117,0.108871482,0.555486321,0.64460963,0.599754512,-0.391524374,0.918819785,0.58108288,0.570842624,0.132467568,0.539642155,0.622067332,0.67962569,-0.11065869,0.999907732,0.594364226,0.648576558,0.110746965,0.999640226,0.51437819,0.710689783,-0.260339409,0.993884206,0.501281142,0.612903595,0.014227919,0.904340386,0.531601548,0.869422674,-0.173482701,0.983286917,0.368622839,0.599693716,0.024902143,0.894445896,0.547635019,0.887171865,-0.163494602,0.941395998,0.349127352,0.623640418,0.025466729,0.864542902,0.475737423,0.921466708,-0.227917761,0.975874543,0.330736548,0.535764933,-0.036410492,0.891754508
sit,0.686866045,0.439263731,-0.150255054,0.999725342,0.694636881,0.425055474,-0.161825553,0.999727428,0.698813975,0.425161064,-0.161890924,0.99970746,0.702873349,0.425138593,-0.161931008,0.999793828,0.685974777,0.423730522,-0.130245283,0.999426126,0.684079766,0.422965348,-0.130238593,0.999282181,0.682388127,0.422179013,-0.130241841,0.999386132,0.718919635,0.428270906,-0.154345542,0.999854326,0.694937646,0.423792481,-0.007354153,0.998667896,0.695720077,0.454396069,-0.14346759,0.999912322,0.686455846,0.453573346,-0.101026967,0.999549329,0.742221117,0.502704144,-0.183392912,0.999989927,0.678623617,0.481809556,0.131006747,0.999708474,0.742316842,0.620598972,-0.302922219,0.987702549,0.646828234,0.563041449,0.224332258,0.277662784,0.664494514,0.607155144,-0.400946915,0.963712692,0.592612386,0.571051359,0.136597574,0.518499315,0.643219113,0.618265927,-0.442133993,0.94795996,0.574175417,0.577009022,0.128914386,0.525979638,0.637967885,0.606434822,-0.41785112,0.947350085,0.573458314,0.568938494,0.091642186,0.5339517,0.643469751,0.599795878,-0.390453428,0.924528062,0.580916762,0.571025908,0.118144885,0.518257439,0.623928189,0.679483056,-0.107245401,0.999911129,0.594424903,0.646445632,0.107266679,0.999649942,0.514997602,0.712088525,-0.210198194,0.993653178,0.499606788,0.615903437,0.005911388,0.902906835,0.531252742,0.871374667,-0.121213377,0.982590616,0.367852032,0.60363704,0.021345492,0.901182175,0.546569586,0.88993293,-0.112341464,0.933894515,0.350428164,0.627117336,0.021684119,0.870115757,0.476624161,0.922577441,-0.180537269,0.973886013,0.329115242,0.543945134,-0.048735403,0.898821771
sit,0.686735988,0.439298987,-0.127351761,0.999700308,0.69438982,0.425037026,-0.140207648,0.999693394,0.698427677,0.42511937,-0.140288547,0.999669492,0.70237565,0.425087392,-0.140303329,0.999768138,0.68582952,0.423759431,-0.106283091,0.999359071,0.683898628,0.423018068,-0.106269538,0.999199033,0.682207525,0.422256798,-0.106276825,0.999320626,0.718746424,0.428253025,-0.145143017,0.99983108,0.69503051,0.424004644,0.010283687,0.998456419,0.695609868,0.454430193,-0.127929449,0.999900043,0.686276317,0.45357275,-0.081359133,0.999503314,0.742108643,0.502826869,-0.174408838,0.999990821,0.679580569,0.48183164,0.136400715,0.999714315,0.741616845,0.620055079,-0.300674051,0.988830626,0.647571325,0.562152743,0.231984288,0.263085037,0.663838923,0.606914222,-0.398330182,0.96685189,0.593121886,0.571396947,0.147218615,0.493343621,0.642351508,0.618385851,-0.439411074,0.951843798,0.574123025,0.577217638,0.141566947,0.499799818,0.636268616,0.60628897,-0.416571289,0.95117873,0.573132157,0.569197774,0.103329457,0.508063674,0.642410576,0.59987092,-0.388334572,0.928921163,0.581173778,0.571286142,0.128766432,0.492875427,0.62393707,0.677707791,-0.1065052,0.999913573,0.594790995,0.645981908,0.106497884,0.999648154,0.515320003,0.711975455,-0.228554323,0.993462026,0.495209277,0.616806149,0.003497353,0.900634825,0.531470776,0.872188032,-0.154270604,0.982044697,0.365309596,0.608043969,0.003009872,0.906077862,0.545425713,0.891627371,-0.142959267,0.927586496,0.347834736,0.630479395,0.001465126,0.873478293,0.477084249,0.922711551,-0.209730536,0.97220844,0.327592552,0.543010473,-0.066341504,0.904194951
sit,0.686669827,0.439240843,-0.138524756,0.999692678,0.694209218,0.42497769,-0.151697829,0.999680161,0.698235273,0.425068289,-0.151764557,0.999652565,0.702233672,0.425040424,-0.151793018,0.999756992,0.68586129,0.423708588,-0.118431009,0.999333441,0.68404305,0.422978342,-0.118430875,0.9991678,0.682471395,0.422232151,-0.11845006,0.999300897,0.718558669,0.428213298,-0.155357286,0.999819815,0.695659757,0.424050212,-0.001489973,0.998381078,0.695527732,0.454386055,-0.136681572,0.999895155,0.68655479,0.45351541,-0.092023604,0.999489069,0.742094636,0.503300309,-0.187636122,0.999991596,0.67966783,0.48194471,0.129644141,0.999726832,0.741305888,0.620659471,-0.307523847,0.989849508,0.647460103,0.56234163,0.225144953,0.251208633,0.663919806,0.605326116,-0.403012842,0.969700098,0.593399763,0.571603358,0.138766661,0.474531621,0.642322659,0.61569345,-0.443400294,0.955366015,0.573954105,0.577400148,0.131285578,0.479388297,0.636511683,0.603910625,-0.41961056,0.954663992,0.573005915,0.56935066,0.093673341,0.488093764,0.642975628,0.597817838,-0.391741574,0.932953775,0.581472397,0.571473241,0.12042512,0.472958833,0.624706924,0.677602649,-0.104513623,0.999915242,0.594952345,0.645929277,0.104489587,0.999655843,0.515574932,0.713106275,-0.213895679,0.993158579,0.493381917,0.618028462,0.000364051,0.900584459,0.531100333,0.872105896,-0.123350225,0.981175005,0.361442178,0.608452201,0.013197293,0.911935031,0.544861794,0.892023623,-0.11416658,0.921097398,0.34473294,0.628118336,0.012796305,0.878368974,0.477144003,0.923050284,-0.183550864,0.970188498,0.325930715,0.543418527,-0.058950871,0.910077274
sit,0.686573863,0.439141333,-0.136871248,0.999697387,0.6941064,0.424757928,-0.149037406,0.999680638,0.698185027,0.424826622,-0.149100751,0.999650896,0.70216316,0.424820215,-0.149140567,0.999756038,0.685791314,0.423552901,-0.116649173,0.999339044,0.68401438,0.422842413,-0.11664325,0.999174535,0.682492614,0.422128469,-0.11665763,0.999309063,0.718471229,0.42811504,-0.153182387,0.999817371,0.695855737,0.423976451,-4.32E-05,0.998389125,0.695459902,0.454201013,-0.13284716,0.999895215,0.686438262,0.453193188,-0.089159228,0.999497652,0.741612673,0.503956556,-0.188125342,0.999992311,0.679374158,0.4818241,0.127745479,0.999744058,0.741133571,0.620586336,-0.314433277,0.990770161,0.647337079,0.56247443,0.222279787,0.242495239,0.663945794,0.604956329,-0.408780575,0.972308576,0.593191266,0.571707428,0.139257014,0.460852712,0.641577363,0.614983141,-0.44850269,0.958646774,0.573761344,0.577441335,0.134959668,0.464240313,0.636256158,0.603372812,-0.422768891,0.95791924,0.572917879,0.569504917,0.095972247,0.473468721,0.643001735,0.597863078,-0.396406591,0.936844468,0.58119452,0.571494341,0.120879635,0.458184838,0.623294413,0.677527189,-0.101866901,0.999918282,0.594531417,0.645730257,0.101824604,0.999670625,0.514949977,0.713355243,-0.214768007,0.99293375,0.491378218,0.619026601,-0.003161594,0.901709974,0.530990481,0.871968448,-0.12860392,0.98068136,0.359787822,0.612028837,0.000964645,0.917482138,0.545230329,0.891490996,-0.119706534,0.917955875,0.342632473,0.632266939,-0.000414342,0.883506536,0.480809987,0.92370075,-0.183807194,0.969045818,0.324860394,0.545756519,-0.06983608,0.915667951
sit,0.686475873,0.439096898,-0.139459819,0.999701619,0.694047332,0.424715012,-0.152356312,0.999678731,0.698137403,0.424791187,-0.15241693,0.999646425,0.702139676,0.424792379,-0.152451158,0.999753773,0.685724795,0.423512727,-0.119341873,0.999339879,0.683968663,0.422805011,-0.11933931,0.999172747,0.682468295,0.422095656,-0.119350627,0.99931097,0.718393505,0.427972108,-0.155600712,0.999811411,0.695807576,0.423970342,-0.000949986,0.998367965,0.695345521,0.454165727,-0.136073664,0.999893546,0.686366379,0.453162163,-0.091727868,0.99950093,0.741655231,0.504190326,-0.1920847,0.999992967,0.679774404,0.481651634,0.130780295,0.999758542,0.741061747,0.62052995,-0.32024008,0.991612017,0.647233725,0.562631011,0.224593312,0.238070726,0.663720191,0.604991794,-0.421433926,0.974772513,0.592953563,0.571820259,0.143052384,0.459773064,0.641809583,0.6152668,-0.463842392,0.961908221,0.573052883,0.577772081,0.139665455,0.46024555,0.636668682,0.604237556,-0.438222557,0.961181521,0.57219398,0.57054162,0.099670291,0.469926596,0.642956972,0.598365188,-0.409282923,0.941014111,0.581010878,0.572106898,0.124603868,0.454090685,0.623148382,0.678079605,-0.101965643,0.999921501,0.59473151,0.64584887,0.101929523,0.999686062,0.513723969,0.714736998,-0.205630615,0.992622614,0.490410864,0.626376808,-0.000805244,0.900683641,0.531080365,0.872308433,-0.104635812,0.979813039,0.358900368,0.618884146,0.018891539,0.921899319,0.54541266,0.891700804,-0.094062045,0.91387707,0.34054324,0.639367223,0.019962367,0.886916876,0.48085767,0.925686181,-0.152775288,0.967186391,0.323239475,0.555193841,-0.04682032,0.920103788
sit,0.686416626,0.439062923,-0.152468801,0.999708474,0.69399941,0.424684465,-0.166426942,0.999679387,0.698079526,0.424752682,-0.166484892,0.999644697,0.702084184,0.424748123,-0.166519329,0.999754012,0.685673237,0.423489183,-0.132872894,0.999346673,0.683918655,0.422786206,-0.132877618,0.99917686,0.682421207,0.422082722,-0.13288483,0.999319613,0.718277872,0.427956432,-0.17083402,0.999807358,0.695771337,0.423977286,-0.013831255,0.998355508,0.695254922,0.454135329,-0.149605781,0.999892771,0.686302781,0.453127921,-0.104553796,0.999507427,0.741531193,0.504452646,-0.20470646,0.999993563,0.67961967,0.481496125,0.124376193,0.999771893,0.741012335,0.620496213,-0.324115872,0.992381871,0.647255063,0.561427355,0.224649027,0.234467089,0.663765609,0.604968607,-0.420102984,0.977006733,0.592809558,0.571763456,0.144436017,0.46131894,0.64175415,0.615793765,-0.462207228,0.964863479,0.572920501,0.577827513,0.141924545,0.459017247,0.63675648,0.604756296,-0.437575042,0.964141846,0.571741283,0.570640624,0.100601949,0.46926254,0.64271754,0.598598063,-0.408303171,0.944825888,0.579924107,0.571967661,0.125611395,0.453121215,0.623096049,0.677914977,-0.102046564,0.999922812,0.595147491,0.645909727,0.102011725,0.999696612,0.513313651,0.71525842,-0.189088926,0.992422223,0.488832086,0.638671756,0.007359012,0.898553193,0.531179309,0.873882651,-0.089190029,0.979259372,0.359541774,0.627023518,0.032366533,0.925473869,0.545604289,0.891741097,-0.079102114,0.910270452,0.342877537,0.648365974,0.032389142,0.889221311,0.480956703,0.926883399,-0.137451217,0.965772748,0.320483655,0.569102228,-0.044897038,0.923609495
sit,0.686353147,0.439156234,-0.143995985,0.999714673,0.693901896,0.424753964,-0.159330949,0.999681115,0.697957516,0.424790323,-0.159408003,0.999645233,0.701969683,0.424763888,-0.159431487,0.999755502,0.685667515,0.423597038,-0.124003425,0.999354243,0.683956921,0.422903687,-0.124013364,0.99918139,0.682501435,0.422207445,-0.124032296,0.999327302,0.718212724,0.427946985,-0.163109437,0.999805689,0.696129441,0.424028546,-0.007420599,0.998369277,0.695204616,0.454148084,-0.14490664,0.999892652,0.686331809,0.453133136,-0.097021893,0.999512017,0.741683304,0.504246056,-0.193839028,0.999994099,0.679655731,0.481572062,0.132666782,0.999784172,0.741148829,0.620456278,-0.320152551,0.993050218,0.647325218,0.561552286,0.238501474,0.226983234,0.663776219,0.605009615,-0.422919899,0.978956163,0.592786491,0.5718382,0.163744017,0.455368549,0.641870439,0.615985334,-0.465489089,0.967395067,0.572088838,0.578044593,0.162392348,0.451797396,0.636952877,0.605160177,-0.440560102,0.966657341,0.570713162,0.571113527,0.120726928,0.462399632,0.642796576,0.59892267,-0.411180884,0.947959185,0.578662276,0.572032809,0.144788772,0.446561664,0.623249292,0.678524852,-0.102041349,0.999924779,0.596265197,0.647394419,0.102009371,0.999708533,0.513191581,0.716850936,-0.192965671,0.99144268,0.485315174,0.652368128,0.005305645,0.892104924,0.531738877,0.874910176,-0.100544944,0.977235317,0.358375102,0.643277049,0.028729698,0.926336586,0.545799851,0.891788363,-0.090971783,0.904652476,0.340706706,0.668975115,0.029116953,0.887731314,0.481619418,0.92749393,-0.149923548,0.962588429,0.31900242,0.577097952,-0.044874769,0.924655497
sit,0.68631357,0.438888818,-0.141323715,0.99971956,0.693693817,0.424245447,-0.15483804,0.999677598,0.69766593,0.424306422,-0.154927701,0.999640703,0.701604605,0.42433542,-0.154961646,0.999755323,0.685637712,0.423204094,-0.120298013,0.999354362,0.683946252,0.422569722,-0.120296285,0.99917078,0.682476342,0.421933055,-0.120312795,0.999326169,0.717814565,0.427590817,-0.158163771,0.999800265,0.695959926,0.423794568,-0.002112311,0.9983325,0.69513315,0.453941345,-0.141592309,0.999891579,0.68631345,0.4528822,-0.094167158,0.999509692,0.741274774,0.503437161,-0.18940711,0.999994576,0.679668188,0.481547624,0.140389651,0.999791205,0.741134048,0.620442212,-0.316228539,0.993673205,0.647210658,0.561246216,0.243447736,0.217748389,0.663170993,0.605026782,-0.404708296,0.980750084,0.591708541,0.573381543,0.171399444,0.447286874,0.641470551,0.616546273,-0.445698917,0.969730973,0.570209146,0.580907643,0.170302719,0.442891508,0.635942698,0.605211139,-0.419019073,0.968979359,0.569023311,0.576077998,0.129768342,0.453623056,0.641884208,0.59918493,-0.391840279,0.950865924,0.57828939,0.574858546,0.152927503,0.438621223,0.623539865,0.677651227,-0.103774741,0.999925554,0.59673202,0.647432327,0.103748642,0.999712765,0.5107373,0.717297316,-0.193793282,0.991095543,0.481427848,0.661826789,0.027921405,0.881927311,0.532063961,0.875787914,-0.109632656,0.977514088,0.352474093,0.673879802,0.063579984,0.92658776,0.546172142,0.892210245,-0.100723639,0.902526498,0.337664306,0.702243388,0.06503056,0.883090198,0.480702966,0.92779392,-0.159308463,0.962832808,0.310724825,0.621500373,-0.002868454,0.924814582
sit,0.686062157,0.438875616,-0.116510466,0.999720931,0.693210959,0.424186915,-0.127163753,0.999673843,0.697184563,0.424228668,-0.12724629,0.999638259,0.701129794,0.424232364,-0.127286121,0.999754965,0.685223639,0.423194855,-0.094918884,0.999355495,0.683526039,0.422556996,-0.094909824,0.999167502,0.682054043,0.421924651,-0.09493006,0.99932766,0.716919184,0.427373618,-0.125615418,0.999797821,0.694364727,0.42378664,0.024449285,0.998319387,0.695062757,0.453866154,-0.112833537,0.999889195,0.686107278,0.452779621,-0.069219947,0.999499619,0.741260111,0.502927303,-0.169403598,0.999995053,0.679569602,0.481651098,0.156630382,0.999796569,0.74113977,0.620418131,-0.297206461,0.994205892,0.647123218,0.560651362,0.254961133,0.207951307,0.66307348,0.605199814,-0.378983796,0.982261717,0.591760576,0.573830664,0.186409757,0.43199724,0.64105916,0.617075682,-0.417900085,0.971588433,0.570456028,0.58145237,0.184895739,0.428227991,0.635598719,0.606117606,-0.393685549,0.970794559,0.569172144,0.576063216,0.145893574,0.43901068,0.641378045,0.59948355,-0.367001325,0.952891648,0.57866466,0.575446248,0.168382555,0.424882799,0.624777734,0.677302897,-0.103681877,0.999925971,0.597046196,0.648106873,0.103651688,0.999712229,0.511300147,0.717110634,-0.195975244,0.990502417,0.481003046,0.659301519,0.009250458,0.874933362,0.532461047,0.87627548,-0.181737095,0.977580369,0.352383047,0.672676086,-0.01008849,0.92600435,0.54621321,0.894461989,-0.178563133,0.901202023,0.336925983,0.701051295,-0.01366099,0.879245818,0.479935259,0.928134501,-0.251085043,0.963174045,0.310648739,0.617260337,-0.08506567,0.925074339
sit,0.685701549,0.439131171,-0.136544049,0.999715269,0.692529917,0.424470156,-0.149481118,0.999662817,0.696375966,0.424508542,-0.149554193,0.999624729,0.700240731,0.424474686,-0.149603412,0.999747396,0.684816837,0.423443645,-0.117049694,0.999339342,0.683177531,0.422790945,-0.117050208,0.999138772,0.681750715,0.422145873,-0.11705792,0.999310315,0.716228902,0.427470148,-0.151384979,0.999787867,0.694038749,0.423860192,0.000322687,0.998275459,0.694552898,0.454056263,-0.132930636,0.999886274,0.685832918,0.452838451,-0.089287773,0.999490738,0.740693271,0.50342232,-0.187508792,0.99999541,0.679681897,0.481043309,0.134749472,0.999805152,0.741144776,0.621445775,-0.319398969,0.994703114,0.647143126,0.560736537,0.242762014,0.202165008,0.663021564,0.605049431,-0.400917202,0.983599365,0.591710329,0.573838353,0.171708673,0.425667286,0.640250325,0.616569936,-0.440145344,0.973154664,0.570546985,0.581429183,0.169348404,0.421675175,0.635298967,0.605174363,-0.410270303,0.972321093,0.569405913,0.576001108,0.129682451,0.432560652,0.641331732,0.599343002,-0.386801124,0.954534888,0.578860819,0.575434566,0.153428242,0.418667197,0.62425983,0.679150581,-0.104674026,0.999927223,0.596513391,0.648239672,0.104673669,0.999719501,0.509184122,0.716938436,-0.205653146,0.990411162,0.480075985,0.654829144,0.010128438,0.870372176,0.532487452,0.875264347,-0.158227414,0.978090823,0.353694975,0.67334199,-0.004979234,0.927737653,0.546283603,0.89130044,-0.151253983,0.903873384,0.338973045,0.700866342,-0.011458342,0.879547954,0.480356216,0.928120911,-0.199836463,0.963981807,0.31048727,0.620745063,-0.077293709,0.926565945
sit,0.685677111,0.43916139,-0.146393478,0.999719262,0.692512035,0.424656808,-0.15598844,0.999660909,0.69635278,0.424675822,-0.156068951,0.999623179,0.700226009,0.424624234,-0.156119019,0.999747396,0.684809566,0.423619092,-0.125166863,0.999343812,0.68316263,0.422965527,-0.125163943,0.999138653,0.681724608,0.422314942,-0.125168487,0.999312699,0.716227651,0.427627116,-0.151254803,0.999784172,0.693830967,0.423942715,-5.17E-06,0.998258829,0.694525361,0.454059035,-0.137717903,0.999885201,0.685821533,0.452833444,-0.096048117,0.99948889,0.74071151,0.503560722,-0.181072295,0.999995708,0.679370999,0.480799615,0.135557383,0.999811053,0.741118133,0.621410966,-0.305042028,0.995137691,0.646815121,0.560528934,0.236321419,0.199459627,0.663044572,0.605094075,-0.390470475,0.984791458,0.591699719,0.573781431,0.148240104,0.423904628,0.640417635,0.617677808,-0.430831134,0.974554479,0.570517778,0.581447303,0.141885176,0.4188416,0.63532275,0.605830967,-0.406180859,0.973702908,0.569411993,0.575945914,0.101203278,0.429977685,0.641378343,0.599641681,-0.378792077,0.956082046,0.578983068,0.575395226,0.129220337,0.41629824,0.624937415,0.679139137,-0.103749894,0.999926209,0.59653151,0.648181677,0.103759289,0.999719083,0.509605825,0.716698945,-0.199963942,0.989946485,0.480296433,0.652593493,0.00502692,0.866713047,0.532432199,0.875300825,-0.152504101,0.978256881,0.353329062,0.673695385,0.003023343,0.928242087,0.546074748,0.891937435,-0.145117268,0.903485119,0.339303672,0.701520503,0.000474272,0.878086448,0.480368555,0.928618193,-0.207195684,0.964171231,0.309993446,0.620618463,-0.072861344,0.926990986
sit,0.685854971,0.43955338,-0.152645841,0.999717951,0.692717552,0.425047219,-0.164473131,0.999654174,0.696521938,0.425032079,-0.164546147,0.99961406,0.70039463,0.424919158,-0.164593071,0.999742866,0.68514055,0.423988044,-0.132368237,0.999335229,0.683546126,0.423315942,-0.132366315,0.999119997,0.682143092,0.422644943,-0.132372841,0.999303937,0.716304421,0.427700996,-0.162379518,0.999775946,0.694571137,0.424117118,-0.009878043,0.998218,0.694657981,0.454287022,-0.146753937,0.999883175,0.686199307,0.453075796,-0.103495218,0.999486327,0.74074775,0.504020035,-0.195280731,0.999996006,0.679517388,0.48065418,0.127727553,0.999818742,0.741038084,0.621329486,-0.320343614,0.995536566,0.646635413,0.560410321,0.230723172,0.197332278,0.662960887,0.604949772,-0.409099579,0.985883474,0.591470301,0.573989451,0.147814333,0.423028201,0.6403808,0.617231786,-0.450144917,0.975884974,0.570421755,0.581722498,0.142655998,0.416616917,0.635205328,0.604146898,-0.426254928,0.975012839,0.569320977,0.576468349,0.101798236,0.428014815,0.641305029,0.599005163,-0.39754802,0.957535148,0.578960538,0.57564193,0.128806874,0.414535135,0.625133276,0.679154694,-0.104091071,0.999926329,0.596793771,0.648203433,0.104108371,0.999724507,0.509941936,0.716627479,-0.192370802,0.989809036,0.480873287,0.652867854,0.007006085,0.863579333,0.532625616,0.875612676,-0.123250678,0.978542805,0.353697687,0.672454476,0.010677719,0.929694295,0.546843171,0.891961455,-0.115758836,0.903898478,0.340053797,0.700174868,0.007317498,0.878148913,0.48054868,0.92861855,-0.177611679,0.964395404,0.311473787,0.619257927,-0.068120107,0.928255618
sit,0.685813248,0.439394414,-0.142980441,0.999709427,0.6926952,0.424785137,-0.155173153,0.999641776,0.696475923,0.424732596,-0.155246422,0.999600649,0.70033586,0.424608141,-0.155286118,0.99973613,0.68513,0.423802465,-0.121386431,0.999317467,0.68354404,0.423156142,-0.121384405,0.999090552,0.682156026,0.422513455,-0.121402346,0.999285936,0.716275632,0.427452087,-0.158329874,0.999766409,0.694869101,0.424060702,0.001702181,0.998140395,0.69458133,0.454133064,-0.139529184,0.999877691,0.686180234,0.452950299,-0.09403494,0.999460816,0.740742326,0.50387609,-0.192138553,0.999996245,0.679784596,0.480501115,0.138639808,0.999819815,0.741033673,0.620545983,-0.319964856,0.995896041,0.646686435,0.560382187,0.242133021,0.192029029,0.662947416,0.6049757,-0.412198722,0.986930311,0.591338217,0.573952556,0.165901378,0.419000685,0.640423238,0.617751479,-0.454322994,0.977283299,0.569308877,0.581679046,0.163922057,0.412172318,0.635244548,0.604657233,-0.430620492,0.976404846,0.568708777,0.576645672,0.121512197,0.423820317,0.641341865,0.599160492,-0.400767714,0.959201336,0.577786326,0.575635076,0.146320745,0.410723478,0.625183403,0.678468049,-0.106057666,0.999924421,0.5970245,0.648210824,0.10605447,0.999711275,0.510065615,0.713183284,-0.220771506,0.989492059,0.481272995,0.652262688,0.015368843,0.856791139,0.532610357,0.874114335,-0.180135086,0.978980839,0.35403192,0.670879066,0.02561369,0.92861408,0.547062993,0.890973806,-0.176248997,0.905002594,0.34011969,0.698588908,0.022871252,0.875151753,0.480568945,0.928002477,-0.250855029,0.965118051,0.313719928,0.617548585,-0.053056128,0.927603185
sit,0.68551594,0.439385027,-0.174522132,0.999711096,0.692220151,0.424755454,-0.18421489,0.999642849,0.696048915,0.424679548,-0.184293002,0.999603629,0.699969649,0.424523801,-0.18433477,0.999737859,0.684609175,0.423789889,-0.154037952,0.999322534,0.682985127,0.42314437,-0.154040888,0.999096155,0.681559384,0.422502398,-0.154048532,0.999288678,0.715477765,0.427156448,-0.169208378,0.99976939,0.692831397,0.423924595,-0.025949294,0.998151302,0.69432652,0.454049885,-0.164097533,0.999879539,0.685768187,0.452865481,-0.123314664,0.999467909,0.740725875,0.503587365,-0.193279892,0.999996483,0.678744018,0.479906291,0.118446805,0.999823272,0.741033494,0.62048775,-0.317504793,0.996214211,0.646577597,0.561143279,0.22642687,0.188411281,0.663008094,0.605115056,-0.40907985,0.987770975,0.591306388,0.573955476,0.143540725,0.417278558,0.640651941,0.618171632,-0.449788243,0.978207529,0.569595754,0.58167541,0.138410196,0.410335898,0.635555089,0.604946673,-0.429972172,0.977305412,0.568878949,0.576603532,0.094921969,0.422454208,0.641440034,0.599238634,-0.398934096,0.960107267,0.578143716,0.575650156,0.123530254,0.40896529,0.625674784,0.677498937,-0.103843451,0.999921799,0.597041607,0.64681381,0.103881516,0.999704719,0.512408614,0.709774911,-0.217234999,0.989482164,0.483460367,0.648318887,-0.009945383,0.85973984,0.532617331,0.873012543,-0.1691273,0.979666471,0.355063498,0.667505205,-0.016572352,0.931053698,0.547010541,0.890030265,-0.165333807,0.906315744,0.340590596,0.694835901,-0.020246606,0.878122151,0.480758607,0.92800808,-0.247434169,0.96611011,0.315410078,0.609263837,-0.102622546,0.930025995
